location_id,grid_reference,altitude,slope,discharge_category,dist_from_source,chemistry_site,boulders_cobbles,pebbles_gravel,sand,silt_clay,mean_depth,river_width,total,alkalinity,alk_samples,predictor_source,date,original_grid_reference
8651,NO 23262 43384,40,2.7,7,51.5,8648,47.5,43.69230769,8.576923077,0.230769231,26.53846154,28.34615385,100,34.55083799,179,sampling_point,2019-01-09,NO 23262 43384
8652,NO 10835 70131,340,4.2,4,11.1,8652,52.5,45,2.5,0,16.5,21.5,100,24.85,6,sampling_point,2019-01-09,NO 10835 70131
8655,NO 13655 58489,250,7.1,6,25.5,8657,85,15,0,0,23.5,14,100,32.71751773,141,sampling_point,2019-01-09,NO 13655 58489
8657,NO 14407 52080,140,12.5,5,33.5,8657,71.38888889,23.94444444,4.666666667,0,30.94444444,18,100,32.71751773,141,sampling_point,2019-01-09,NO 14407 52080
8661,NO 07403 59395,230,60,2,8,8661,NA,NA,NA,NA,NA,NA,NA,16.26666667,3,sampling_point,2019-01-09,NO 07403 59395
8663,NO 06358 62660,265,50,2,8.5,8663,NA,NA,NA,NA,NA,NA,NA,35.45,2,sampling_point,2019-01-09,NO 06358 62660
8666,NN 50100 56691,210,7.7,6,34.2,8666,71.66666667,25,3.333333333,0,27.83333333,30.66666667,100,4.577709091,55,sampling_point,2019-01-09,NN 50100 56691
8681,NN 66209 58653,210,2.45,6,51.7,8681,42.27272727,50.36363636,7.363636364,0,31.09090909,18.90909091,100,3.93425,232,sampling_point,2019-01-09,NN 66209 58653
8683,NN 76181 59224,150,4,6,62.7,8681,69.47368421,26,4.526315789,0,32.36842105,31.73684211,100,3.93425,232,sampling_point,2019-01-09,NN 76181 59224
8688,NN 94393 57514,75,1.5,7,83.5,8688,42.5,52.5,5,0,44.83333333,45,100,12.20473684,114,sampling_point,2019-01-09,NN 94393 57514
8689,NN 94935 57361,90,1.5,9,84,8689,55,37.25,5.5,2.25,42.375,52.125,100,15.13048387,124,sampling_point,2019-01-09,NN 94935 57361
8692,NN 97557 52143,65,2.4,9,90,8692,41.11111111,51.38888889,7.222222222,0.277777778,49.22222222,49.33333333,100,10.08871481,270,sampling_point,2019-01-09,NN 97557 52143
8698,NN 95060 57539,90,22.2,1,4.3,8698,85,14,1,0,10,6.75,100,45.925,4,sampling_point,2019-01-09,NN 95060 57539
8700,NN 94623 57535,80,33,1,7.5,8700,37.5,62.5,0,0,5,3.75,100,78.88,5,sampling_point,2019-01-09,NN 94623 57535
8711,NN 82630 58850,150,99.9,1,5.4,8711,71.25,25.5,3.25,0,13.75,3.75,100,27.60109635,301,sampling_point,2019-01-09,NN 82630 58850
8712,NN 67406 57711,210,21,3,7,8712,61.53846154,34.69230769,3.769230769,0,22.46153846,7.461538462,100,9.930410959,73,sampling_point,2019-01-09,NN 67406 57711
8713,NN 61723 56984,220,40,3,8.5,8713,77.85714286,20,2.142857143,0,15.57142857,9,100,7.724285714,21,sampling_point,2019-01-09,NN 61723 56984
8715,NN 59152 56690,210,30.3,3,11.5,8715,86.42857143,11.57142857,2,0,17.28571429,9.642857143,100,3.800675325,77,sampling_point,2019-01-09,NN 59152 56690
8716,NN 54935 56300,210,16.7,4,15.3,8716,75,22.5,2.5,0,12.5,11.5,100,5.309189189,37,sampling_point,2019-01-09,NN 54935 56300
8718,NN 52156 58162,210,9.5,2,32.6,8718,70.55555556,23.33333333,6.111111111,0,20.11111111,9.277777778,100,11.1,5,sampling_point,2019-01-09,NN 52156 58162
8721,NN 49780 56611,210,13.2,3,8,8721,46.66666667,41.66666667,11.66666667,0,18.33333333,4.916666667,100,3.954727273,11,sampling_point,2019-01-09,NN 49780 56611
8726,NN 44201 57833,260,25,4,10.2,8726,62.35294118,32.29411765,5.058823529,0.294117647,22.64705882,12,100,2.693340659,91,sampling_point,2019-01-09,NN 44201 57833
8730,NN 87991 64511,125,1.9,8,44.8,8730,62.5,30,6.5,1,25,45,100,25.6,1,sampling_point,2019-01-09,NN 87991 64511
8737,NN 87559 65560,130,11.1,6,39,8737,69.29411765,25.82352941,4.882352941,0,35.11764706,24.26470588,100,25.70408696,115,sampling_point,2019-01-09,NN 87559 65560
8740,NN 82406 65919,155,40,4,23.3,8740,55,43,2,0,12,13,100,10.15,2,sampling_point,2019-01-09,NN 82406 65919
8743,NN 80378 65097,170,17,4,25.5,8743,88.75,10,1.25,0,28.5,12.5,100,11.70202128,94,sampling_point,2019-01-09,NN 80378 65097
8745,NN 57858 46929,200,5.6,6,29.6,8745,61.25,34.25,4.5,0,24.75,31.83333333,100,9.72,5,sampling_point,2019-01-09,NN 57858 46929
8746,NN 66749 48037,175,2.2,7,40.4,8746,84.16666667,14.33333333,1.5,0,31.83333333,23.33333333,100,11.48,5,sampling_point,2019-01-09,NN 66749 48037
8750,NN 78529 48684,95,2.9,7,55.9,8750,65.11111111,26.83333333,7.666666667,0.388888889,47.88888889,32.66666667,100,13.17423077,286,sampling_point,2019-01-09,NN 78529 48684
8751,NN 77383 49209,105,40,4,15.5,8751,68.33333333,23.33333333,8.333333333,0,27,15.33333333,100,25.6,2,sampling_point,2019-01-09,NN 77383 49209
8759,NN 53039 44549,250,31,3,13.6,8759,69.375,24.5,6.125,0,11.25,8.625,100,9.97,44,sampling_point,2019-01-09,NN 53039 44549
8760,NN 59212 23699,100,14.3,2,6.4,8760,NA,NA,NA,NA,NA,NA,NA,20.76666667,12,sampling_point,2019-01-09,NN 59212 23699
8791,NN 71136 23300,95,4.2,6,18.1,8789,53.33333333,41.66666667,5,0,30.66666667,8.166666667,100,9.818946067,267,sampling_point,2019-01-09,NN 71136 23300
8793,NN 72726 23161,80,4.3,6,19.7,8794,71.66666667,23.33333333,5,0,23.33333333,10,100,12.775,6,sampling_point,2019-01-09,NN 72726 23161
8794,NN 73970 22992,70,7.1,7,20.4,8794,40,51.66666667,8.333333333,0,23.66666667,18,100,12.775,6,sampling_point,2019-01-09,NN 73970 22992
8796,NN 76201 21971,60,3.7,7,23.5,8801,15.06666667,73.66666667,10.93333333,0.333333333,41.6,12.8,100,18.17990652,353,sampling_point,2019-01-09,NN 76201 21971
8799,NN 80056 21631,50,1.2,7,32.62,8800,18.33333333,71.66666667,8.333333333,1.666666667,34.33333333,16.33333333,100,15.90335065,77,sampling_point,2019-01-09,NN 80056 21631
8801,NN 85680 20878,35,2.9,8,36.6,8801,64.03846154,29.53846154,6.423076923,0,43.34615385,32,100,18.17990652,353,sampling_point,2019-01-09,NN 85680 20878
8804,NN 87406 19894,30,0.8,8,38.3,8805,46.66666667,45.66666667,6,1.666666667,37.33333333,20,100,20.11575342,73,sampling_point,2019-01-09,NN 87406 19894
8809,NN 93313 16652,20,1.1,8,48.4,8809,21.66666667,68.33333333,8.333333333,1.666666667,36.33333333,26,100,23.61676923,156,sampling_point,2019-01-09,NN 93313 16652
8810,NN 99920 17848,10,1.1,8,57.2,8810,11.66666667,71.66666667,13.33333333,3.333333333,51.66666667,27,100,35.30967742,31,sampling_point,2019-01-09,NN 99920 17848
8811,NO 04519 18346,10,0.7,8,63,8811,49.16666667,39.72222222,10.11111111,1,48.16666667,53.82352941,100,31.53524324,370,sampling_point,2019-01-09,NO 04519 18346
8824,NO 13099 10429,150,10,1,6.4,8824,39,53,8,0,16,3.4,100,48.94549351,77,sampling_point,2019-01-09,NO 13099 10429
8828,NO 13973 11512,135,11.1,2,8,8829,43,48.5,8.5,0,17.8,3.75,100,73.48062162,74,sampling_point,2019-01-09,NO 13973 11512
8832,NO 16168 15836,15,7.7,2,13.4,8833,53.21428571,41,5.357142857,0.428571429,17.5,6.107142857,100,86.29940127,157,sampling_point,2019-01-09,NO 16168 15836
8837,NO 13355 18264,5,8.3,1,4.9,8837,25,57.5,15,2.5,17.5,2.25,100,96.00950427,234,sampling_point,2019-01-09,NO 13355 18264
8838,NO 13355 18264,5,8.3,1,4.9,8837,32.23076923,46.53846154,14.23076923,7,13.69230769,2.280769231,100,96.00950427,234,sampling_point,2019-01-09,NO 13355 18264
8842,NO 07325 16136,65,4.7,3,14,8842,25,70,5,0,22,6,100,67.25,2,sampling_point,2019-01-09,NO 07325 16136
8843,NO 04933 17468,15,7.1,3,18.8,11797,51.66666667,40.66666667,6,1.666666667,17.66666667,5.166666667,100,65.51190476,42,sampling_point,2019-01-09,NO 04933 17468
8848,NO 02059 15200,NA,NA,NA,NA,8848,40,40,20,0,20,3,100,65.43076923,13,sampling_point,2019-01-09,NO 02059 15200
8849,NO 02208 15668,35,8,3,9.3,8850,53.75,37.5,7.25,1.5,13.75,4.375,100,59.7284433,97,sampling_point,2019-01-09,NO 02208 15668
8850,NO 02379 15816,30,12.5,3,8.8,8850,42.5,49.5,8,0,15,3.67,100,59.7284433,97,sampling_point,2019-01-09,NO 02379 15816
8863,NN 95100 12500,65,5.6,3,8.7,8863,65,30,2,3,30,5.5,100,68.02258065,31,sampling_point,2019-01-09,NN 95100 12500
8866,NN 96149 13331,50,7.7,3,10.4,8866,25,66.66666667,7.666666667,0.666666667,17.33333333,5.333333333,100,72.20364646,99,sampling_point,2019-01-09,NN 96149 13331
8871,NN 97629 15546,26,2.65,4,13.85,8867,48,42.63157895,9.315789474,0.052631579,23.68421053,6.894736842,100,75.59465,360,sampling_point,2019-01-09,NN 97629 15546
8888,NN 89422 19876,35,1.4,2,16,8888,40.69230769,42.30769231,13.76923077,3.230769231,25.53846154,5.276923077,100,111.8084337,83,sampling_point,2019-01-09,NN 89422 19876
8893,NN 88011 18169,32,7.1,1,4.2,14370,38.33333333,43.33333333,15,3.333333333,20.33333333,1.833333333,100,104.2681818,22,sampling_point,2019-01-09,NN 88011 18169
8895,NN 88263 18328,30,12.5,1,4.5,8895,35.625,47.375,14.0625,2.3125,15.3125,3.0125,99.375,106.4362588,170,sampling_point,2019-01-09,NN 88263 18328
8902,NN 85737 22308,45,14,4,13.8,8903,71.66666667,24.33333333,4,0,31,7,100,31.39502577,194,sampling_point,2019-01-09,NN 85737 22308
8904,NN 85825 23706,70,11.6,3,10,8904,30,65,5,0,21,6.75,100,50.83333333,6,sampling_point,2019-01-09,NN 85825 23706
8905,NN 77578 22278,55,21.4,5,16.4,8905,70,25.66666667,4.333333333,0,27.33333333,6.666666667,100,13.72036782,87,sampling_point,2019-01-09,NN 77578 22278
8906,NN 76590 20567,70,5.2,3,21,8906,67.77777778,25.27777778,6.944444444,0,41.05555556,11,100,20.27861165,206,sampling_point,2019-01-09,NN 76590 20567
8908,NN 61699 24196,100,33,4,13,8908,NA,NA,NA,NA,NA,NA,NA,22.76111111,45,sampling_point,2019-01-09,NN 61699 24196
8909,NN 60146 22393,140,16.7,3,10,8909,NA,NA,NA,NA,NA,NA,NA,17.505,42,sampling_point,2019-01-09,NN 60146 22393
8910,NN 58971 23035,100,10,3,7.2,8910,59.81818182,31.63636364,8.636363636,0,17.90909091,7.681818182,100.0909091,18.56040816,49,sampling_point,2019-01-09,NN 58971 23035
8952,NO 67407 78184,140,37.5,1,2.3,8952,20,57.5,18.75,3.75,11.75,0.625,100,25.8,4,sampling_point,2019-01-09,NO 67407 78184
8984,NO 62773 55526,12,9.1,1,10,8984,33,50.5,11.8,4.7,13.4,3.31,100,69.9,5,sampling_point,2019-01-09,NO 62773 55526
9039,NO 49234 15771,25,10,2,6.8,9039,50.83333333,36.66666667,1.666666667,10.83333333,17.83333333,3.316666667,100,126.812766,47,sampling_point,2019-01-09,NO 49234 15771
9230,NN 93522 16191,20,3.6,4,21,8881,45.95238095,44.76190476,8.904761905,0.380952381,17.95238095,10.21428571,100,76.39089262,149,sampling_point,2019-01-09,NN 93522 16191
9397,NT 47989 31310,104,2.9,7,53.1,9798,77.5,16.25,6.25,0,26.25,22.375,100,37.6325,200,sampling_point,2019-01-09,NT 47989 31310
9411,NT 78231 71196,58,5,1,3.5,9411,3,73.15384615,18.84615385,5,10.84615385,1.123076923,100,128.8,10,sampling_point,2019-01-09,NT 78231 71196
9416,NT 81812 70408,45,15,1,2,9416,38.8125,33,20.8125,7.375,11.8125,1.1875,100,129.2533333,15,sampling_point,2019-01-09,NT 81812 70408
9422,NT 94174 63551,10,6.8,4,35.5,9422,49.68965517,44.48275862,4.517241379,1.310344828,19.37931034,12.30862069,100,100.7459732,298,sampling_point,2019-01-09,NT 94174 63551
9424,NT 92618 60846,30,10,3,30.8,9424,64.07407407,30.48148148,4.111111111,1.333333333,20.55555556,15.41111111,100,89.94468085,188,sampling_point,2019-01-09,NT 92618 60846
9427,NT 89943 62020,50,4.8,3,26.8,9427,37.5,48.75,13.75,0,19.75,5.9375,100,75.66551724,29,sampling_point,2019-01-09,NT 89943 62020
9431,NT 88621 62276,60,5,3,26,9424,42.5,47.875,8.375,1.25,22.875,7.09375,100,89.94468085,188,sampling_point,2019-01-09,NT 88621 62276
9437,NT 81600 65572,100,10,2,17.2,10081,15.5,72.5,12,0,17,3.4375,100,59.04666667,30,sampling_point,2019-01-09,NT 81600 65572
9442,NT 93887 62592,10,16.6,1,14.2,9442,61,32.7,5.5,0.8,16.5,5.55,100,122.1541667,72,sampling_point,2019-01-09,NT 93887 62592
9457,NT 93756 53562,10,2.4,6,59,9457,66.48148148,28.2962963,4.074074074,1.148148148,33.74074074,16.34074074,100,106.7048276,290,sampling_point,2019-01-09,NT 93756 53562
9461,NT 86385 54663,43,3.5,5,47.4,9461,80,15,5,0,21.83333333,9.908333333,100,76.71071429,28,sampling_point,2019-01-09,NT 86385 54663
9464,NT 85462 55646,45,3.5,5,45.5,9461,75,20,5,0,22.5,16,100,76.71071429,28,sampling_point,2019-01-09,NT 85462 55646
9467,NT 85140 56148,47,2.5,5,45,9457,67.5,27.83333333,4.666666667,0,25.33333333,18.33333333,100,106.7048276,290,sampling_point,2019-01-09,NT 85140 56148
9470,NT 84765 56379,50,2.5,5,44.5,9472,63.33333333,31.86666667,4.066666667,0.733333333,29.6,19.42666667,100,60.18770492,122,sampling_point,2019-01-09,NT 84765 56379
9473,NT 77440 57728,95,6.8,5,31,9474,78.75,16.25,5,0,19.25,16.75,100,68.2,6,sampling_point,2019-01-09,NT 77440 57728
9474,NT 76460 61542,150,4.6,5,22,9474,85,11,4,0,19.5,17.5,100,68.2,6,sampling_point,2019-01-09,NT 76460 61542
9482,NT 85028 56522,55,6.3,2,8.5,9482,45.83333333,45.66666667,8,0.5,16,4.133333333,100,132.5715447,123,sampling_point,2019-01-09,NT 85028 56522
9488,NT 70742 57648,185,5.2,4,19.2,9488,85,11,4,0,19,6.75,100,70.3,9,sampling_point,2019-01-09,NT 70742 57648
9490,NT 86373 54499,43,5.2,4,49.4,9490,58.10526316,30.89473684,8.894736842,2.105263158,24.31578947,7.973684211,100,162.1564593,209,sampling_point,2019-01-09,NT 86373 54499
9491,NT 83559 53326,55,5.75,4,44.8,9490,73.33333333,15.83333333,10.83333333,0,22.83333333,7.416666667,100,162.1564593,209,sampling_point,2019-01-09,NT 83559 53326
9492,NT 82723 53045,57,3.3,4,37.5,9491,61.66666667,29.16666667,8.333333333,0.833333333,17,9.166666667,100,158.0575758,33,sampling_point,2019-01-09,NT 82723 53045
9494,NT 82500 52880,60,3.3,4,36.5,9494,NA,NA,NA,NA,NA,NA,NA,154.696875,32,sampling_point,2019-01-09,NT 82500 52880
9497,NT 77004 49128,100,8.8,4,24.1,9498,NA,NA,NA,NA,NA,NA,NA,140.1,92,sampling_point,2019-01-09,NT 77004 49128
9498,NT 73597 46518,137,6.7,4,19.1,9498,68.125,26.4375,5.0625,0.375,24.9375,7.396875,100,140.1,92,sampling_point,2019-01-09,NT 73597 46518
9502,NT 67740 47806,175,3.9,3,10.9,9502,18.33333333,39.16666667,30.83333333,11.66666667,16.83333333,3.625,100,132.94375,32,sampling_point,2019-01-09,NT 67740 47806
9511,NT 63004 49527,203,5,1,5,9511,48.54166667,38.04166667,8.125,5.291666667,12,2.941666667,100,135.5335526,152,sampling_point,2019-01-09,NT 63004 49527
9514,NT 89836 47709,5,0.3,9,143,9514,54.31818182,34.45454545,8.5,2.727272727,53.95454545,88.18181818,100,74.96577181,298,sampling_point,2019-01-09,NT 89836 47709
9518,NT 84786 38542,14,0.3,9,127.2,9514,30,55.38461538,13.30769231,1.307692308,38.46153846,62.69230769,100,74.96577181,298,sampling_point,2019-01-09,NT 84786 38542
9526,NT 71163 33860,35,2,9,111,9526,NA,NA,NA,NA,NA,NA,NA,53.28387097,31,sampling_point,2019-01-09,NT 71163 33860
9531,NT 61070 31710,60,1.1,9,94.5,9532,85,11.5,3.5,0,30,31.5,100,47.72178218,202,sampling_point,2019-01-09,NT 61070 31710
9534,NT 57532 34668,75,1.6,9,84.5,9534,NA,NA,NA,NA,NA,NA,NA,46.20344828,29,sampling_point,2019-01-09,NT 57532 34668
9537,NT 52821 34849,85,2.1,9,79.5,9537,80,15,5,0,45,15.75,100,45.34196429,112,sampling_point,2019-01-09,NT 52821 34849
9540,NT 50886 34659,92,1.9,9,77.2,9540,71.0952381,24.30952381,3.761904762,0.857142857,33.69047619,56.30952381,100.0238095,45.68500605,827,sampling_point,2019-01-09,NT 50886 34659
9542,NT 48859 32261,100,1.5,9,75,9542,77.375,18.5625,3.6875,0.375,41.6875,29.875,100,47.8128,125,sampling_point,2019-01-09,NT 48859 32261
9546,NT 38270 37668,127,1,8,61.5,9546,82.5,13,4.5,0,23.75,28,100,48.38292683,41,sampling_point,2019-01-09,NT 38270 37668
9549,NT 27516 39180,150,2.2,7,47.5,9549,NA,NA,NA,NA,NA,NA,NA,46.96428571,28,sampling_point,2019-01-09,NT 27516 39180
9556,NT 10897 28454,225,5.6,5,16.3,9554,85,11.25,3.75,0,26.25,12.25,100,40.87235772,123,sampling_point,2019-01-09,NT 10897 28454
9561,NT 82672 28769,95,6.7,3,16.5,9561,40.625,50,8.375,1,18.3125,8.84375,100,56.32105263,19,sampling_point,2019-01-09,NT 82672 28769
9580,NT 59356 30011,90,10,1,4,9580,45,38.625,10.5,5.875,14.3125,2.346875,100,252.9142857,70,sampling_point,2019-01-09,NT 59356 30011
9582,NT 59214 30144,NA,NA,NA,NA,9582,10,45,30,15,18,1.3,100,237,1,sampling_point,2019-01-09,NT 59214 30144
9583,NT 52314 35583,95,15.3,2,14.28,9583,66.47058824,27.05882353,5.588235294,0.882352941,14.82352941,7.544117647,100,89.71818182,77,sampling_point,2019-01-09,NT 52314 35583
9589,NT 33200 41491,200,15.4,3,9.89,9589,87.33333333,10.66666667,1.666666667,0.333333333,24.66666667,9.433333333,100,58.1,2,sampling_point,2019-01-09,NT 33200 41491
9590,NT 33184 35743,125,10,3,9,9590,81.66666667,14.33333333,3.166666667,0.833333333,21.33333333,7.066666667,100,45.6,7,sampling_point,2019-01-09,NT 33184 35743
9593,NT 23100 39381,170,10,4,17,9593,67.47368421,27.47368421,3.578947368,1.473684211,25.42105263,9.315789474,100,33.49710145,138,sampling_point,2019-01-09,NT 23100 39381
9599,NT 83980 39652,15,3,3,21.1,9599,38.92857143,51.71428571,7.357142857,2,17.64285714,6.107142857,100,212.684466,206,sampling_point,2019-01-09,NT 83980 39652
9600,NT 81377 41343,30,3.3,3,17,9600,32.16666667,41.16666667,23.33333333,3.333333333,16.33333333,4.375,100,215,30,sampling_point,2019-01-09,NT 81377 41343
9602,NT 81327 46057,45,1,2,9.5,9602,10.83333333,36.66666667,50,2.5,22,2.641666667,100,225.9526882,93,sampling_point,2019-01-09,NT 81327 46057
9603,NT 82314 47054,NA,NA,NA,NA,9603,5,10,10,75,36,4.2,100,225.4,30,sampling_point,2019-01-09,NT 82314 47054
9605,NT 83143 47506,53,1,1,7,9605,3,28.33333333,46.16666667,22.5,19.16666667,2.05,100,232.6,30,sampling_point,2019-01-09,NT 83143 47506
9608,NT 85194 50449,60,2.5,1,3.5,9608,29.16666667,51.66666667,18.33333333,0.833333333,6.666666667,0.841666667,100,255.5172414,29,sampling_point,2019-01-09,NT 85194 50449
9611,NT 77091 41359,NA,NA,NA,NA,9611,7.5,55,15,22.5,4.5,0.95,100,247.54,30,sampling_point,2019-01-09,NT 77091 41359
9615,NT 76539 41340,NA,NA,NA,NA,9615,35,45,10,10,4,0.6,100,NA,NA,sampling_point,2019-01-09,NT 76539 41340
9616,NT 84677 48710,62,0.9,1,9,9616,NA,NA,NA,NA,NA,NA,NA,216.9,30,sampling_point,2019-01-09,NT 84677 48710
9618,NT 79188 43958,60,2.9,2,14.6,9618,48.57142857,37.14285714,11.42857143,2.857142857,23.71428571,3.16,100,199.9803571,56,sampling_point,2019-01-09,NT 79188 43958
9621,NT 78693 43969,NA,NA,NA,NA,9621,25,60,7,8,45,6.5,100,206.2474747,99,sampling_point,2019-01-09,NT 78693 43969
9622,NT 78592 44086,60,2.5,2,9.9,9621,1.333333333,50,44,4.666666667,9.666666667,3.1,100,206.2474747,99,sampling_point,2019-01-09,NT 78592 44086
9626,NT 74364 42876,NA,NA,NA,NA,9626,15,60,25,0,12,2,100,176.7464286,28,sampling_point,2019-01-09,NT 74364 42876
9627,NT 71452 40906,115,10.7,1,5.6,9627,53.33333333,34.16666667,12.5,0,21.66666667,1.791666667,100,163.5551724,29,sampling_point,2019-01-09,NT 71452 40906
9631,NT 76470 37671,100,3.8,4,25,9631,50.29411765,41.23529412,7.352941176,1.117647059,19.70588235,8.523529412,100,157.242439,205,sampling_point,2019-01-09,NT 76470 37671
9635,NT 72810 37281,110,5,4,23.1,9631,58.33333333,29.16666667,12.5,0,28,5.666666667,100,157.242439,205,sampling_point,2019-01-09,NT 72810 37281
9637,NT 66120 39616,130,4.11,3,17.99,9631,63.33333333,23.33333333,13.33333333,0,18.33333333,3.583333333,100,157.242439,205,sampling_point,2019-01-09,NT 66120 39616
9640,NT 65967 43316,150,10,2,7.9,9640,66.875,22.25,10.875,0,24.625,4.6875,100,113.2321839,174,sampling_point,2019-01-09,NT 65967 43316
9642,NT 62724 45170,170,3.2,1,5.5,9642,17.5,60,22.5,0,6.25,1.5625,100,100.28,30,sampling_point,2019-01-09,NT 62724 45170
9649,NT 65330 41534,135,0.9,1,8,9649,17.94117647,62.35294118,9.882352941,9.823529412,21.11764706,2.658823529,100,122.990099,101,sampling_point,2019-01-09,NT 65330 41534
9650,NT 57767 34676,75,3.6,5,32.5,9650,61.11111111,32.05555556,6.166666667,0.666666667,26.66666667,12.82222222,100,78.98442623,122,sampling_point,2019-01-09,NT 57767 34676
9653,NT 57370 38004,103,5,5,28.3,9650,76,19,5,0,19.6,10.2,100,78.98442623,122,sampling_point,2019-01-09,NT 57370 38004
9654,NT 56508 39134,NA,NA,NA,NA,9654,90,9,1,0,19,13.5,100,NA,NA,sampling_point,2019-01-09,NT 56508 39134
9656,NT 54176 46912,150,5,4,16,9658,75,18,7,0,19.6,6.85,100,73.97241379,29,sampling_point,2019-01-09,NT 54176 46912
9658,NT 54093 47324,155,4.3,4,15.4,14297,66.66666667,28.33333333,5,0,19.33333333,5.666666667,100,75.23846154,26,sampling_point,2019-01-09,NT 54093 47324
9659,NT 50849 53110,195,10,2,7.9,9659,46,43,11,0,15.6,4.55,100,83.0625,8,sampling_point,2019-01-09,NT 50849 53110
9663,NT 57417 37995,100,2,1,14.2,9663,35.78947368,51.89473684,10.21052632,2.105263158,12.47368421,5.271052632,100,149.3138211,123,sampling_point,2019-01-09,NT 57417 37995
9673,NT 55864 45624,142,5,3,16.9,9673,85,12.75,2.25,0,15,9.25,100,65.06,5,sampling_point,2019-01-09,NT 55864 45624
9678,NT 51120 35085,92,1.9,5,40.5,9678,77.64705882,17.94117647,3.882352941,0.529411765,24.41176471,12.85294118,100,52.72368421,190,sampling_point,2019-01-09,NT 51120 35085
9684,NT 47865 38290,132,5,5,34.5,9683,85,11,4,0,19.5,13.625,100,52.95714286,28,sampling_point,2019-01-09,NT 47865 38290
9690,NT 45378 43147,172,4.2,4,22,9690,65,30,5,0,20.75,5.375,100,57.61666667,6,sampling_point,2019-01-09,NT 45378 43147
9692,NT 45776 44542,175,3.9,4,19.9,9678,50,42.5,7.5,0,14,7.125,100,52.72368421,190,sampling_point,2019-01-09,NT 45776 44542
9697,NT 40457 54240,250,10,1,4.8,9697,42.5,38.75,13.75,5,19.5,1.5625,100,55.35714286,7,sampling_point,2019-01-09,NT 40457 54240
9703,NT 45368 43105,173,7.5,3,12.7,9703,90,7,3,0,12.5,4.25,100,51.22,5,sampling_point,2019-01-09,NT 45368 43105
9708,NT 40879 52884,235,9.1,3,16.3,9708,75.61538462,20.92307692,3.384615385,0.076923077,19,7.992307692,100,42.184375,96,sampling_point,2019-01-09,NT 40879 52884
9710,NT 71963 33535,40,0.7,7,67.1,9710,80.04347826,15.7826087,3.347826087,0.826086957,38.7826087,43.60434783,100,115.0816425,207,sampling_point,2019-01-09,NT 71963 33535
9719,NT 66681 25043,50,0.8,7,51.3,9710,65.9375,28,5.25,0.8125,36.5,20.621875,100,115.0816425,207,sampling_point,2019-01-09,NT 66681 25043
9722,NT 65961 24366,58,0.8,7,50.3,9721,63.75,28.75,7.5,0,13.75,28.75,100,122.6171429,35,sampling_point,2019-01-09,NT 65961 24366
9729,NT 54606 18102,80,5,6,34.3,10107,80,15,5,0,18.25,17.625,100,112.1571429,28,sampling_point,2019-01-09,NT 54606 18102
9733,NT 52344 15969,88,6,6,36.5,9732,80,15,5,0,17.75,11.75,100,110.2642857,42,sampling_point,2019-01-09,NT 52344 15969
9735,NT 51160 15397,93,6,6,35.5,9735,90,8,2,0,20,19,100,113.792,150,sampling_point,2019-01-09,NT 51160 15397
9736,NT 48159 13489,112,7.1,6,25.5,9737,80,15.75,4.25,0,22.5,15.75,100,102.4035714,28,sampling_point,2019-01-09,NT 48159 13489
9743,NT 71627 27124,55,2.5,5,36.9,9742,55.4375,37.1875,6.8125,0.5625,22.5,8.23125,100,89.02280702,57,sampling_point,2019-01-09,NT 71627 27124
9744,NT 76966 25188,75,5,4,24.9,9742,72.5,23.16666667,3.666666667,0.666666667,19.83333333,7.566666667,100,89.02280702,57,sampling_point,2019-01-09,NT 76966 25188
9748,NT 68491 24795,53,5,3,15,9710,71.42857143,22,4.857142857,1.714285714,19.5,6.135714286,100,115.0816425,207,sampling_point,2019-01-09,NT 68491 24795
